Ue,Ve,Uf,Vf
0.3675957962348903,0.26735203771287447,-0.0047018329969860115,0.06986685899073017
0.3553686040694862,0.26969432546589445,0.019225228451613063,0.06833158330984093
0.33372938117086576,0.27156025386059596,0.04610603839173077,0.0674427577321089
0.30285145829929105,0.2727318847231682,0.0790124078547858,0.0673088513968952
0.261986325089129,0.27299080304362505,0.12037727625509656,0.06809083456804807
0.2096450242756475,0.2720957864928983,0.1725021122664323,0.0700033879019867
0.1437666378744005,0.2697675306666901,0.23783923896499223,0.07331414545013243
0.06175968931131423,0.26567616575597613,0.3191682062864682,0.07834843596958231
-0.03933169543284456,0.25960716075269624,0.41626417175078106,0.08548707925838435
-0.15450225906750178,0.25319743711563847,0.49554197298395714,0.09468933699608947
-0.27027700729498255,0.24694597011905606,0.5517535380425185,0.10532581064604954
-0.3774632284517075,0.24084885239256482,0.5893715478931445,0.11684862235935534
-0.47070836489242635,0.23490227303911718,0.6121482760047874,0.1288247000349839
-0.5473555841738398,0.22910251525303657,0.6232171697391614,0.14091644060505357
-0.6065948348941169,0.2234459539969086,0.6251818119860636,0.1528652023439985
-0.6488382367848007,0.21792905373581148,0.6201936132249608,0.16447725769970017
-0.6752656821724371,0.2125483662274918,0.6100194557309035,0.1756118843831742
-0.6874987865350244,0.2073005283671008,0.5961004145647145,0.18617130790253517
-0.687371049955055,0.20218226008514426,0.5796025806962337,0.1960922421486784
-0.676769742135093,0.1971903622973316,0.561460914246407,0.20533880553498682
-0.6575307094792344,0.19232171490504554,0.5424169654367558,0.21389661735168208
-0.631371856608139,0.18757327484517808,0.5230512199351861,0.22176790276329839
-0.599854553676739,0.18294207418811698,0.5038107415952288,0.2289674578407172
-0.5643648409721101,0.17842521828269314,0.4850327163917545,0.2355193446743202
-0.5261083727081003,0.17401988394692955,0.4669644330098881,0.24145420426307734
-0.4861145805597027,0.16972331770346058,0.4497801759950247,0.24680708979054886
-0.44524676514610834,0.16553283405851893,0.43359545082384104,0.25161573665231257
-0.4042157039980292,0.16144581382341472,0.4184789110110932,0.2559191972040949
-0.36359505816857796,0.15745970247745725,0.4044623120622337,0.2597567786027428
-0.3238373773539325,0.1535720085712963,0.39154877644076097,0.26316723119316787
-0.2852898753389702,0.1497803021696842,0.3797196185441821,0.26618814255383655
-0.24820944906264855,0.14608221333268848,0.36893994443257794,0.2688554995508562
-0.21277660881344426,0.1424754306344048,0.3591632141539436,0.27120338633861374
-0.17910812732471973,0.13895769971823604,0.3503349312927851,0.27326379094859077
-0.1472683589405595,0.13552682188784793,0.3423955958874848,0.27506649867709987
-0.11727920936201854,0.13218065273291846,0.33528304288825683,0.2766390531313776
-0.08912881557006076,0.12891710078880272,0.3289342707377043,0.27800676922385603
-0.06277901157751536,0.12573412622928776,0.3232868443622856,0.27919278589048085
-0.03817167553952369,0.12262973959177981,0.3182799500350952,0.2802181475492659
-0.015234086226229283,0.1196020005334919,0.31385516924586676,0.281101905742866
0.006136638616962803,0.11667155415285606,0.3095160887669537,0.2818601489061248
0.027469990040521742,0.114203448659466,0.29863850666647723,0.2824251442170612
0.05191963692757028,0.11235598280062423,0.2799009790827077,0.28260888975081855
0.08185453402149463,0.11122151545010155,0.2533565969640058,0.28222960647740053
0.11924052374806832,0.11094261385835294,0.2182106316264067,0.2810999576212195
0.16600537159706372,0.11170584733660716,0.17310235949400166,0.2790102368339512
0.22424417909147804,0.11374252353520486,0.11621181578386743,0.2757165203777095
0.2963533085685979,0.11733346677853106,0.04527674596505242,0.2709305152530902
0.38053219986509296,0.12279903322074594,-0.04212024813147405,0.2645475587178158
0.44763414640658283,0.13003811102342896,-0.14060053140704903,0.2580158562203913
0.4955118400796903,0.1385085943212379,-0.2388395809807623,0.251645422032226
0.5278733349992136,0.14775271604147047,-0.32935193592826845,0.2454322744245824
0.5478313716122383,0.15740800038488742,-0.40780576634566845,0.23937252997795255
0.5579870851434015,0.16719127155240723,-0.4720815992263142,0.23346240115479613
0.5605033533862186,0.17688499378088554,-0.5215739606501383,0.2276981939322071
0.5571688758770256,0.18632564254876888,-0.5566777420147225,0.22207630549303067
0.5494539906703995,0.19539384036235424,-0.5784145636237965,0.2165932219739845
0.5385591483632695,0.20400602151357727,-0.5881647751021797,0.21124551626937935
0.5254568827187266,0.21210741746522915,-0.5874786770033846,0.20602984588906856
0.5109280447877341,0.21966617816533576,-0.5779466197304092,0.20094295086927852
0.49559297996891993,0.22666847039405966,-0.5611128284106232,0.19598165173502963
0.4799382763059598,0.23311440988705528,-0.5384209159823724,0.1911428475128591
0.46433963451518945,0.23901470540053651,-0.5111824159747773,0.18642351379261166
0.44908135621502165,0.24438790741876068,-0.4805615903306326,0.18182070083708482
0.4343728913448693,0.24925816868084993,-0.44757152681371964,0.17733153173834706
0.42036283626370957,0.25365343613753577,-0.4130778145757005,0.17295320061957684
0.4071507278363898,0.2576040052265118,-0.37780708228437015,0.16868297088129813
0.39479693859407017,0.26114137687045574,-0.3423584133723385,0.16451817349091682
0.3833309403694857,0.2642973663004622,-0.3072162304954783,0.16045620531448768
0.37275817149778684,0.2671034200417082,-0.27276364995487407,0.1564945274896706
0.3630657101749738,0.26959010446177756,-0.2392956481315684,0.15263066383886326
0.35422693637933006,0.27178673368475714,-0.2070315714203832,0.14886219932150488
0.346205333422243,0.2737211110705536,-0.1761267458336063,0.14518677852459774
0.3389575639131616,0.2754193617678103,-0.14668302607953768,0.14160210419050437
0.3324359378565007,0.27690583732314106,-0.11875822642111299,0.13810593578108288
0.3265903691060799,0.2782030773242654,-0.09237443700639689,0.13469608807725525
0.3213699074402179,0.2793318147644322,-0.06752526169575684,0.13137042981320685
0.3167239191100634,0.28031101458696894,-0.04418205075397341,0.12812688234426117
0.3126029773270572,0.28115793673215234,-0.022299206776137226,0.12496341834766364
0.30895951573610325,0.2818882165677195,-0.0018186542608855786,0.12187806055542058
0.302008415549304,0.282487309075456,0.017835241318605678,0.119068970585717
0.28734105222446704,0.28280248692477444,0.03941912074863152,0.11683016859876642
0.2653727279791814,0.28265748665812906,0.0654535313700979,0.1152303408083633
0.2355930949016313,0.2818785942515162,0.0978890132486504,0.11438839759472066
0.19688449726415572,0.280275785940416,0.1385404321140473,0.11446615443511003
0.1476698532283001,0.2776302724285536,0.18932305805301983,0.11566712120437093
0.08595316116754194,0.27368452317255415,0.2523976419987651,0.11823986877414357
0.009302308798125332,0.2681327547386229,0.3302772047689923,0.12248434640314826
-0.08294678976624559,0.26152485522539815,0.40879962060437663,0.12863366090475226
-0.18095793863305934,0.2550677835431012,0.46628683123877046,0.13630302739416789
-0.2750822586388827,0.24877013752868432,0.5065053566163995,0.14498074785731468
-0.35942834201386165,0.24262798094837648,0.5328392929225652,0.15425872676587504
-0.4307735202474265,0.23663747475437302,0.5481241630682966,0.16381552737988705
-0.48774912153880556,0.23079487468529428,0.5547246802451077,0.1734016723819724
-0.5302381972924954,0.22509652892590415,0.5546028002356799,0.18282710558560003
-0.5589344932977662,0.21953887582460635,0.5493771013083675,0.1919505336783484
-0.5750234227740706,0.2141184416672956,0.5403744431855975,0.20067039949023438
-0.5799548650004585,0.20883183850617315,0.5286747744118041,0.2089172670518037
-0.5752846433204835,0.20367576204217128,0.5151498791903352,0.21664742456941288
-0.5625668575959943,0.19864698955965399,0.5004967858527944,0.22383753348703006
-0.5432838522482042,0.19374237791211932,0.4852664744120382,0.23048017629315984
-0.5188032900341284,0.18895886155762914,0.4698884730410888,0.23658017007064416
-0.49035479891448414,0.18429345064274516,0.45469185886896657,0.24215153297503472
-0.45902033286773797,0.1797432291337736,0.43992312703004455,0.24721500444252753
-0.42573392722011894,0.17530535299414915,0.42576133998611243,0.25179603330283806
-0.391287653328729,0.17097704840681935,0.4123309219539917,0.25592315967236284
-0.35634143666346896,0.16675561004051898,0.3997124201282624,0.25962672690141747
-0.32143504907426046,0.16263839935884947,0.38795151632037134,0.2629378687582793
-0.28700108088688536,0.15862284297110776,0.37706653751844815,0.26588772504201563
-0.25337805882373715,0.15470643102383225,0.36705468322121687,0.2685068456002018
-0.22082316684054587,0.15088671563206799,0.35789715738756556,0.270824749187242
-0.1895241899416749,0.14716130934935304,0.3495633741467312,0.2728696076377844
-0.15961049926237678,0.14352788367548802,0.3420143760353356,0.2746680319503776
-0.13116295899455424,0.13998416760115398,0.3352055900072379,0.2762449396196291
-0.10422272917813351,0.13652794618845024,0.3290890293608273,0.2776234859839163
-0.07879898496660778,0.1331570591864754,0.3236150300101402,0.2788250459582679
-0.05487560182232446,0.12986939968114408,0.31873360161977693,0.2798692340549127
-0.032416887535952676,0.1266629127782178,0.3143954610166144,0.28077395313372805
-0.011372436126978277,0.12353559431900213,0.310552802420392,0.28155546421315136
0.008376364659983761,0.12053048550701197,0.30628850393530416,0.2822253203935827
0.02858822202190757,0.11800767789577352,0.2952315963171125,0.2826980333338438
0.05215181810719641,0.1160827107884392,0.2768354541902617,0.28279431253075693
0.08120914084034578,0.1148512241067401,0.2509852876869589,0.28234273274833765
0.11759561190288188,0.11445473032288198,0.21682632306163308,0.2811633951915153
0.1631511912055763,0.11507615398830381,0.17299380805315204,0.27905313088771216
0.21989904353423093,0.11694131501681303,0.11769551936994077,0.2757747190225848
0.2901656639026659,0.12032395525618604,0.048717881753197155,0.2710473622797807
0.37315461047015275,0.12554143872705667,-0.0363943616341455,0.26471855141226924
0.44044378992041483,0.13253275177235874,-0.13300986482682906,0.2581826270901583
0.4886009648250449,0.14076741693351372,-0.22989953863037998,0.2518080753145489
0.5213066751501783,0.1497892966026057,-0.31949822853601895,0.24559091178305736
0.5416515271715742,0.15923689334140662,-0.3974011109457567,0.23952725056609012
0.5522190289015141,0.1688274969912728,-0.46142318756975714,0.23361330167800154
0.5551581930684577,0.17834363854710636,-0.5109010191262915,0.22784536870821975
0.5522469754261227,0.18762155623949897,-0.5461789683789113,0.2222198465108766
0.5449475464357244,0.19654140887719224,-0.568235158861676,0.21673321895147243
0.5344543017239,0.20501900392746378,-0.5784129546467921,0.21138205670917753
0.521735440780533,0.21299883398914385,-0.5782315737559995,0.20616301513339624
0.507568869039872,0.22044823940578842,-0.5692555898785214,0.20107283215324886
0.49257309875757793,0.22735253872610228,-0.5530080949673482,0.196108326238673
0.4772337637461439,0.233710986571617,-0.5309156517565599,0.19126639441186377
0.46192629676802904,0.2395334371240085,-0.5042762547956273,0.18654401030781131
0.44693525769797,0.2448376076188233,-0.4742436292796375,0.18193822228272385
0.43247074965961435,0.24964684961093925,-0.4418228638134584,0.17744615156915475
0.41868230954469043,0.25398834855709923,-0.40787367738915886,0.1730649904766785
0.40567061518931896,0.25789168305274757,-0.37311858963511846,0.16879200063699354
0.39349731045707703,0.2613876848045888,-0.3381540210159451,0.16462451129235245
0.3821932132901537,0.2645075487692541,-0.30346290036052304,0.16055991762625157
0.37176513923385746,0.26728215021663065,-0.26942778415988883,0.156595679135334
0.3622015414210163,0.26974153232450276,-0.23634382020537906,0.15272931804149603
0.353477145812455,0.271914532701767,-0.2044310922570226,0.14895841774319563
0.34555673488287075,0.27382852258528256,-0.17384608364045964,0.1452806213049914
0.3383982099764996,0.27550923698461033,-0.14469211102186383,0.1416936299843927
0.33195504978681795,0.2769806767278516,-0.11702865838241727,0.13819520179506198
0.32617826172084613,0.2782650672543144,-0.0908796155135905,0.13478315010549088
0.3210179110795271,0.2793828612002331,-0.06624045273835064,0.13145534227230793
0.31642430106393443,0.2803527741652539,-0.04308440462105124,0.12820969830728068
0.31234886414198715,0.2811918450753021,-0.021367736979093926,0.12504418957727437
0.30874481782167235,0.28191551401609916,-0.0010341872321153296,0.1219568375362732
0.3015242933189228,0.2825053857851295,0.018554127926430727,0.11916266719005503
0.2866313927147775,0.28280528773086316,0.040190216780596186,0.11693976501414463
0.264456262908847,0.28264013099388346,0.0663500945335159,0.11535770088034254
0.2344596063861305,0.28183639111462083,0.09896561980755818,0.11453687822076607
0.1955061466059611,0.28020367502197363,0.13984621567422054,0.11464029102038453
0.14600603139539847,0.27752246667869857,0.1909088242475437,0.11587255997011124
0.08395200939751349,0.27353423555334194,0.2543200715599654,0.1184834368875993
0.006900523747918694,0.2679319450397945,0.3326018411029651,0.12277420628662757
-0.08561209765810869,0.26132343608205394,0.41052613898900764,0.12896732385018506
-0.1835504311074484,0.2548713374561485,0.46743846092869695,0.13666369278714596
-0.2773939714920043,0.2485785417129028,0.5071983323658962,0.14535503835968905
-0.3613441094624975,0.24244111565013915,0.5331706597618553,0.1546362210591531
-0.432242678045713,0.23645522317678747,0.5481745356578267,0.16418824884755806
-0.48876448766020836,0.23061712291519218,0.55456065578682,0.17376365324337686
-0.5308207581407939,0.22492316586264272,0.5542790570193035,0.18317401790949325
-0.5591223344611898,0.21936979311062782,0.5489382204789782,0.19227937775377768
-0.57486385158602,0.21395353362039946,0.5398564853358795,0.2009792417450599
-0.5794989237447419,0.20867100205346228,0.5281066397476858,0.20920502063788582
-0.5745833911150767,0.2035188966556268,0.5145544774652587,0.21691366651427957
-0.561668960922909,0.19849399719330324,0.4998920390226895,0.2240823532175635
-0.5422341025832336,0.1935931629407528,0.48466617405935003,0.23070405064884836
-0.5176418132379706,0.1888133307170326,0.4693030099239161,0.23678386111034083
-0.4891167292686071,0.18415151297140542,0.4541288422932385,0.24233600483509
-0.4577358119114088,0.17960479591602582,0.4393879082849037,0.2473813563559246
-0.42442831433796563,0.17517033770472587,0.4252574531113963,0.25194544612512715
-0.3899818689458268,0.17084536665676936,0.41186045316694775,0.25605685372098796
-0.35505237741038026,0.16662717952446202,0.3992763161117576,0.2597459291675955
-0.3201760358319537,0.16251313980353208,0.3875498401218624,0.26304378788019644
-0.2857823102276798,0.15850067608523064,0.3766986797575893,0.26598153265167956
-0.25220703878275513,0.15458728044911463,0.3667195354525608,0.2685896628436143
-0.21970512508996448,0.15077050689552154,0.3575932533489305,0.27089763744180134
-0.1884624490212451,0.14704796981673493,0.3492890034586719,0.27293356267704766
-0.15860681208417562,0.14341734250590082,0.34176767583803563,0.2747239806565739
-0.13021780722448686,0.13987635570276696,0.33498461714683436,0.27629373886088326
-0.10333558293944436,0.13642279617531886,0.32889181664709016,0.27766592310898836
-0.07796852773563816,0.13305450533642044,0.3234396296294829,0.2788618404700905
-0.0540999217477424,0.12976937789466916,0.31857811771362665,0.2799010401809329
-0.03169363855016234,0.12656536053845144,0.3142580733173248,0.2808013630368957
-0.010698972389344521,0.12344045065262324,0.31043178282346157,0.2815790116100055
0.009016829201118808,0.1204448217744522,0.3060466232550853,0.282244713283486
0.02929493617529422,0.11794056582868562,0.29473991988602577,0.28270780724715244
0.05300528780615229,0.11603638342307367,0.27610733222377454,0.2827887847447769
0.08227208983738732,0.11482958853904322,0.2500033687245509,0.28231627634625783
0.11892673611202317,0.11446307540017436,0.21555388965147712,0.2811098385894614
0.16481262129812044,0.11512111864698572,0.17137937066237793,0.278965360377467
0.22196098662437358,0.11703100031098652,0.11567405982532601,0.2756443571725102
0.29270982609765966,0.12046813189787042,0.04621024053748406,0.2708644602332096
0.37568714704725326,0.12574873038919004,-0.039427028938748325,0.26450217290717304
0.442286662802248,0.13278861241929565,-0.13620986041632652,0.25797159098939154
0.48988480784678473,0.14105528477260706,-0.23295857621137425,0.2516022497136739
0.5221413859609266,0.15009598075878133,-0.32222904373894395,0.2453901680343743
0.5421291548360643,0.15955201522145776,-0.3997022052466017,0.23933146319822202
0.5524163081936836,0.16914301220393346,-0.4632525482626191,0.23342234831746964
0.5551387614570196,0.17865342929228112,-0.5122567135715976,0.22765913000295787
0.5520633072068936,0.1879210848863419,-0.5470849406520029,0.22203820605563107
0.5446426349221613,0.19682742467305628,-0.5687309657180043,0.21655606321504614
0.5340631180149876,0.20528929564800188,-0.5785464623111972,0.21120927496346795
0.5212861948111556,0.21325202224529807,-0.5780538723306236,0.20599449938418807
0.507084096808702,0.22068360293567155,-0.5688175425322632,0.200908477072713
0.4920705961434029,0.22756986996563197,-0.5523581036793709,0.195948029099534
0.47672738647576773,0.233910472100532,-0.5300982938074125,0.19111005502319137
0.4614266432310862,0.23971555934079433,-0.5033315482766973,0.18639153095239872
0.446450249787859,0.2450030644058975,-0.47320673922443257,0.18178950765601018
0.4320061250292265,0.24979648920823802,-0.44072410969427644,0.17730110871965732
0.4182420372430548,0.2541231172146647,-0.4067387379382701,0.17292352874789477
0.40525724509932165,0.25801258340576166,-0.37196883128257663,0.16865403161073825
0.3931122658369498,0.2614957431735317,-0.3370068942609098,0.16448994873349265
0.3818370344717775,0.2646037898738575,-0.3023323667027682,0.16042867742880762
0.3714376856066473,0.26736757799491434,-0.26832474622896363,0.15646767926991
0.3619021577577163,0.2698171157778718,-0.23527653811693228,0.15260447850400977
0.3532047985605228,0.27198119578574287,-0.203405573624286,0.14883666050487226
0.345310122914814,0.2738871373915379,-0.17286644200252185,0.14516187026359406
0.3381758536661753,0.2755606195794512,-0.14376088886041133,0.14157781091665383
0.33175536221043056,0.27702558503485886,-0.11614711363170342,0.1380822423102953
0.32599960475050377,0.2783042005660911,-0.09004797267694555,0.13467297960034127
0.32085863896418865,0.27941686092528534,-0.06545812026795406,0.1313478918866225
0.31628279367715706,0.2803822255008067,-0.042350161009254705,0.12810490088106993
0.3122235517456896,0.28121727935058344,-0.02067988833195446,0.12494197960873542
0.30863419891150273,0.28193741150369067,-0.0003906993064225702,0.12185715114036595
0.30115255605851765,0.282520783164596,0.01921446190863251,0.11908072424008491
0.28602131872049014,0.2828081511008384,0.040964013436998396,0.11687739476598027
0.2636024645185082,0.2826248785256603,0.06730619551020517,0.11531810808111724
0.23333318323829177,0.28179713299352976,0.1001636072297559,0.11452474695910844
0.19406183199394736,0.2801337416244496,0.14134622643679706,0.11466165294155681
0.14418469351410024,0.27741406158969145,0.192777213049795,0.11593485058170554
0.08168075509306544,0.2733781254905499,0.2566332676839103,0.11859566451275325
0.004091435008755324,0.26771714264919694,0.33544951931237427,0.12294720119415305
-0.08879736998155574,0.2611095477207208,0.412701150918793,0.1291987399748434
-0.1867286262356473,0.2546627300172603,0.46899210458192975,0.1369351255700212
-0.28032299069865896,0.24837508481003043,0.5082503426324001,0.1456516849926039
-0.3638837953372174,0.2422426821160987,0.533821559681485,0.15494635653829467
-0.434324351669042,0.23626168898415925,0.5485083377731939,0.16450270949237902
-0.4903684273013884,0.23042836709880557,0.554647226983055,0.1740753960450198
-0.5319595986296345,0.22473907044396801,0.5541761858103266,0.18347774510562503
-0.5598289845870219,0.21919024302403556,0.5486934179309967,0.19257121832005095
-0.5751828358720095,0.2137784166412406,0.5395085490170548,0.20125648227799703
-0.57948027919744,0.20850020872792413,0.5276870080425616,0.2094658788303846
-0.574278470196405,0.20335232023232114,0.5140883986979565,0.217157101333438
-0.5611276346708236,0.19833153355654282,0.49939957802698365,0.2243079064842724
-0.5415030112946714,0.19343471054547604,0.48416307494345584,0.23091171575803493
-0.5167633379864034,0.1886587905253344,0.46880143463766244,0.23697397451298025
-0.4881285008673841,0.18400078839063574,0.45363799960040113,0.24250915716023258
-0.4566705829863072,0.17945779273841486,0.43891458804069405,0.24753832001313675
-0.42331407690719824,0.17502696404850235,0.424806478179097,0.25208711686318075
-0.3888421281165355,0.170705532908731,0.41143506029353283,0.25618420386733226
-0.3539065196162027,0.1664907982839643,0.3988784754722362,0.2598599706580758
-0.3190397439484136,0.16238012582786004,0.3871805222129924,0.2631455434208332
-0.2846679939126636,0.15837094623631923,0.3763580773140415,0.26607201358779314
-0.2511242596145084,0.15446075364158526,0.36640724663185914,0.26866985260859516
-0.21866100082696543,0.15064710404600157,0.35730843226967246,0.2709684795098381
-0.18746202687488484,0.1469276137944254,0.3490304835077876,0.27299595208839506
-0.15765341060952157,0.1432999580843702,0.34153406866649444,0.27477875864378787
-0.12931332012471475,0.13976186951293249,0.3347743925339068,0.2763416897149005
-0.10248074832806704,0.13631113665958267,0.3287033660385553,0.2777077728687157
-0.07716316126977008,0.13294560270394945,0.32327131552644595,0.27889825708639443
-0.053343118229837665,0.12966316407777342,0.31842831187909126,0.2799326347342485
-0.030983943419403782,0.12646176915003832,0.31412518565504777,0.2808286917420704
-0.010034526257438649,0.12333941694469829,0.3103142826044485,0.28160257838527886
0.009654020823315214,0.12035388351006959,0.30579903520284174,0.28226409381859074
0.030004095528968714,0.11786830351084207,0.2942439032770293,0.28271745112418456
0.05386553666685896,0.1159851485445049,0.2753738261894268,0.28278301386327714
0.08334586108763385,0.114803384188569,0.249013500712423,0.2822894208722515
0.12027302710761055,0.11446728474539365,0.2142697733859879,0.281055652617462
0.16649423770247218,0.11516248476673602,0.1697484354724721,0.27887663014852376
0.22404908626147005,0.11711774606183831,0.1136301425505601,0.2755125804850593
0.29528731312425943,0.12061017324352807,0.04367288558332797,0.27067953704319014
0.3782126640376234,0.12595434915358858,-0.04248896805252562,0.26428566961441713
0.44412502587258246,0.13304270039031824,-0.1394300770133196,0.25776043318197606
0.49116613349203786,0.14134133798683135,-0.23603177351969304,0.25139630541109426
0.522975140458725,0.15040085315934337,-0.32497009120732384,0.2451893085147436
0.5426070304665874,0.1598653620442408,-0.4020110702489151,0.23913556291780075
0.5526147453842519,0.16945681413539743,-0.4650882279732082,0.23323128483220587
0.5551211567781434,0.17896158639174634,-0.5136179440427033,0.2274727838919533
0.5518819392458886,0.18821907155750747,-0.5479960896477456,0.22185646084650024
0.5443403392829431,0.19711199755888703,-0.569231842472191,0.21637880531111695
0.5336747398608914,0.2055582472787408,-0.5786850703850616,0.2110363935727806
0.5208398452287392,0.2135039740192434,-0.5778813491976599,0.20582588645024527
0.5066022344655158,0.2209178323339603,-0.5683847631211815,0.20074402720694257
0.49157095809042695,0.22778616647365132,-0.5517134428282677,0.19578763951541658
0.476223784690735,0.23410901814286186,-0.5292862842090266,0.19095362547201578
0.46092964453741014,0.2398968323516044,-0.5023921590506086,0.18623896366060305
0.44596775440226416,0.24516775677325015,-0.4721750844703977,0.18164070726407056
0.4315438568625341,0.24994544337883692,-0.43963046190414934,0.17715598222248505
0.4178039578770249,0.2542572735322188,-0.40560873464701835,0.17278198543670473
0.404845901873583,0.2581329386222509,-0.3708238045177505,0.16851598301635332
0.3927290832416783,0.2616033178593088,-0.335864267643055,0.16435530857104752
0.3814825569007922,0.26469960321114067,-0.30120608194004383,0.1602973615438178
0.3711117785092429,0.2674526286652591,-0.26722569318583567,0.15633960558567317
0.3616041736885319,0.2698923677818023,-0.23421296902340386,0.15247956697030363
0.3529337127588815,0.27204756839876637,-0.2023834942538648,0.14871483304792094
0.3450646434351312,0.27394549839857185,-0.17188996880722,0.1450430507372622
0.33795451005072286,0.2756117810995266,-0.14283256985951476,0.1414619250548882
0.33155657705093,0.2770703013435702,-0.11526821579638495,0.13796921768064854
0.3258217492297661,0.2783431676270512,-0.08921873143644007,0.13456274555874043
0.3207000762556716,0.27945071713521336,-0.06467795646513233,0.13124037953320816
0.3161419121957992,0.2804115533322633,-0.04161786658407951,0.12800004301712892
0.31209878989764434,0.2812426076768561,-0.019993783792027,0.12483971069468712
0.30852325081581194,0.28195921829769083,0.00025123663532672813,0.12175744789800425
0.3007728163233338,0.28253587919848855,0.019877145536842715,0.11899925085881811
0.28540355862779143,0.2828105294486559,0.04174278224136965,0.11681557473272969
0.2627403054842668,0.28260895669382363,0.06826934895698297,0.11527920127605099
0.23219709488625578,0.2817570007281162,0.10137063143650069,0.1145134836706999
0.19260605477424786,0.2800626958304872,0.14285739960606564,0.11468411072824855
0.14234963711835574,0.2773042614418632,0.19465918480174224,0.11599851511988395
0.0793930400522736,0.2732202830719978,0.25896287197365614,0.11870960160646897
0.00126258806640564,0.26750020421743054,0.3383169407752896,0.1231223090595984
-0.0919882370435707,0.2608958273664946,0.41485415727357416,0.1294316725463807
-0.18990252372736405,0.25445428643737483,0.4705279288950106,0.13720754742190805
-0.28324170916931257,0.24817178772047027,0.5092880532322752,0.14594890129345098
-0.36640990741737023,0.24204440444956338,0.5344611070765365,0.1552567320817326
-0.4363910969428064,0.23606830681065352,0.5488332423429586,0.16481715533344898
-0.49195736926109623,0.23023975954817585,0.5547269352234319,0.17438693073555403
-0.5330842019952929,0.22455511963035546,0.5540681280447903,0.18378112134127517
-0.560522657802419,0.21901083397219356,0.5484448011798523,0.19286260612254624
